id;cardType;language;label;description;link;actorType;networkGain;memoryGain;cpuGain;storageGain;difficulty;interfaceComposant;dataComposant;performanceComposant;networkComposant;systemComposant;resume
97;100kg;fr;Mettre en place une architecture élastique;"La charge d'une application n'est pas constante au cours du temps. Il n'est pas nécessaire d'utiliser des infrastructures techniques aussi importantes aux heures creuses qu'aux heures de forte demande. Les environnements de tests et développement peuvent être éteints la nuit et les jours 0 ouvrés. Il est possible de modifier dynamiquement la taille de l'infrastructure en fonction de la charge, par programmation ou par provisionnement dynamique.
CGI dispose d'un outil CO2BOT utile à cet effet. La containerisation Docker permet aussi de créer des images de vos applications qui peuvent être déployées ou arrêtées par un orchestrateur comme Kubernetes.";;Architecte;0;1;1;1;3;0;0;0;0;1;La charge d'une application varie dans le temps, permettant d'ajuster dynamiquement l'infrastructure en fonction de la demande, notamment grâce à des outils comme CO2BOT et à la containerisation avec Docker et Kubernetes.
97;100kg;es;Implementar una arquitectura elástica;"La carga de una aplicación no es constante a lo largo del tiempo. No es necesario utilizar infraestructuras técnicas tan importantes en horas valle como en horas de alta demanda. Los entornos de prueba y desarrollo pueden apagarse por la noche y en días no laborables. Es posible modificar dinámicamente el tamaño de la infraestructura según la carga, mediante programación o aprovisionamiento dinámico.
CGI dispone de una herramienta CO2BOT útil para este propósito. La contenerización Docker también permite crear imágenes de sus aplicaciones que pueden ser desplegadas o detenidas por un orquestador como Kubernetes.";;Arquitecto;0;1;1;1;3;0;0;0;0;1;La carga de una aplicación varía con el tiempo, lo que permite ajustar dinámicamente la infraestructura según la demanda, utilizando herramientas como CO2BOT de CGI y la contenerización Docker con orquestadores como Kubernetes.
97;100kg;pt;Implementar uma arquitetura elástica;"A carga de uma aplicação não é constante ao longo do tempo. Não é necessário utilizar infraestruturas técnicas tão importantes nas horas de menor movimento como nas horas de maior procura. Os ambientes de teste e desenvolvimento podem ser desligados à noite e nos dias não úteis. É possível modificar dinamicamente o tamanho da infraestrutura em função da carga, por programação ou por provisionamento dinâmico.
A CGI dispõe de uma ferramenta CO2BOT útil para este efeito. A contentorização Docker permite também criar imagens das suas aplicações que podem ser implementadas ou paradas por um orquestrador como o Kubernetes.";;Arquiteto;0;1;1;1;3;0;0;0;0;1;A carga de uma aplicação varia ao longo do tempo, permitindo ajustar dinamicamente a infraestrutura, com ferramentas como CO2BOT e Docker, para otimizar recursos durante períodos de menor demanda.
97;100kg;de;Eine elastische Architecteur implementieren;"Die Last einer Anwendung ist nicht konstant über die Zeit. Es ist nicht notwendig, in Nebenzeiten ebenso umfangreiche technische Infrastrukturen zu nutzen wie zu Spitzenlastzeiten. Test- und Entwicklungsumgebungen können nachts und an arbeitsfreien Tagen abgeschaltet werden. Es ist möglich, die Größe der Infrastruktur dynamisch je nach Last anzupassen, entweder programmatisch oder durch dynamische Bereitstellung.
CGI verfügt über ein nützliches CO2BOT-Tool für diesen Zweck. Die Docker-Containerisierung ermöglicht auch die Erstellung von Images Ihrer Anwendungen, die von einem Orchestrator wie Kubernetes bereitgestellt oder gestoppt werden können.";;Architekt;0;1;1;1;3;0;0;0;0;1;Die Last einer Anwendung variiert über die Zeit, weshalb es sinnvoll ist, die technische Infrastruktur dynamisch anzupassen und Test- sowie Entwicklungsumgebungen außerhalb der Arbeitszeiten abzuschalten. Tools wie CO2BOT und Docker-Containerisierung unterstützen dabei, die Infrastruktur effizient zu verwalten.
99;100kg;fr;Adapter la qualité de service et le niveau de disponibilité;La qualité de service et le niveau de disponibilité doivent être déterminés avec les utilisateurs du site web ou du service en ligne. Un haut niveau de disponibilité se traduit par une redondance de toutes les installations physiques pour pallier d'éventuelles pannes. Cela augmente la consommation énergétique, et l’empreinte environnementale est dégradée.;;Architecte;1;1;1;1;1;0;0;1;0;1;La qualité de service et la disponibilité doivent être définies avec les utilisateurs, mais une haute disponibilité entraîne une redondance des installations, augmentant ainsi la consommation énergétique et l'empreinte environnementale.
99;100kg;es;Adaptar la calidad del servicio y el nivel de disponibilidad;La calidad del servicio y el nivel de disponibilidad deben determinarse con los usuarios del sitio web o servicio en línea. Un alto nivel de disponibilidad se traduce en redundancia de todas las instalaciones físicas para hacer frente a posibles fallos. Esto aumenta el consumo energético y degrada la huella ambiental.;;Arquitecto;1;1;1;1;1;0;0;1;0;1;La calidad del servicio y la disponibilidad deben definirse con los usuarios, ya que un alto nivel de disponibilidad implica redundancia en las instalaciones, lo que incrementa el consumo energético y afecta negativamente al medio ambiente.
99;100kg;pt;Adaptar a qualidade de serviço e o nível de disponibilidade;A qualidade de serviço e o nível de disponibilidade devem ser determinados com os utilizadores do site web ou do serviço online. Um alto nível de disponibilidade traduz-se numa redundância de todas as instalações físicas para lidar com eventuais falhas. Isto aumenta o consumo energético e degrada a pegada ambiental.;;Arquiteto;1;1;1;1;1;0;0;1;0;1;A qualidade de serviço e a disponibilidade devem ser definidas com os utilizadores, sendo que uma alta disponibilidade implica redundância nas instalações, o que aumenta o consumo energético e impacta negativamente o meio ambiente.
99;100kg;de;Dienstqualität und Verfügbarkeitsniveau anpassen;Die Dienstqualität und das Verfügbarkeitsniveau müssen mit den Benutzern der Website oder des Online-Dienstes festgelegt werden. Ein hohes Verfügbarkeitsniveau führt zu einer Redundanz aller physischen Installationen, um mögliche Ausfälle zu kompensieren. Dies erhöht den Energieverbrauch und verschlechtert den ökologischen Fußabdruck.;;Architekt;1;1;1;1;1;0;0;1;0;1;Die Dienstqualität und das Verfügbarkeitsniveau sollten mit den Benutzern abgestimmt werden, da ein hohes Verfügbarkeitsniveau die Redundanz physischer Installationen erhöht, was den Energieverbrauch steigert und den ökologischen Fußabdruck verschlechtert.
101;100kg;fr;Adopter le carbone aware computing;"Le but du carbon aware computing est de planifier les traitements applicatifs sur des plages horaires pendant lesquelles l'électricité est la plus décarbonée.
C'est le cas lors des heures creuses ou lorsque les conditions météo permettent la production d'énergie renouvelable.
Pour obtenir ces informations on peut s'appuyer sur les APIs proposés par les distributeurs d'électricité du pays dans lequel est hébergée l'infrastructure du projet.
De plus il est important d'identifier avec le métier quels sont les traitements pouvant être décalés.";;Architecte;0;0;1;0;2;0;0;0;0;1;Le carbon aware computing vise à optimiser le traitement des applications en les planifiant durant les périodes de production d'électricité décarbonée, en s'appuyant sur les APIs des distributeurs d'électricité et en identifiant les traitements décalables.
101;100kg;es;Adoptar el carbon aware computing;"El objetivo del carbon aware computing es planificar los procesamientos de aplicaciones en franjas horarias durante las cuales la electricidad es la más descarbonizada.
Este es el caso durante las horas valle o cuando las condiciones meteorológicas permiten la producción de energía renovable.
Para obtener esta información, se puede recurrir a las API ofrecidas por los distribuidores de electricidad del país donde se aloja la infraestructura del proyecto.
Además, es importante identificar con el área de negocio qué procesamientos pueden ser pospuestos.";;Arquitecto;0;0;1;0;2;0;0;0;0;1;El carbon aware computing busca programar el procesamiento de aplicaciones en momentos de menor huella de carbono, utilizando datos de distribuidores de electricidad y coordinándose con el área de negocio para identificar tareas que pueden ser retrasadas.
101;100kg;pt;Adotar o carbon aware computing;"O objetivo do carbon aware computing é planear os processamentos aplicacionais em faixas horárias durante as quais a eletricidade é a mais descarbonizada.
É o caso durante as horas de vazio ou quando as condições meteorológicas permitem a produção de energia renovável.
Para obter estas informações, pode-se recorrer às APIs propostas pelos distribuidores de eletricidade do país onde a infraestrutura do projeto está hospedada.
Além disso, é importante identificar com o negócio quais são os processamentos que podem ser adiados.";;Arquiteto;0;0;1;0;2;0;0;0;0;1;O carbon aware computing visa agendar processamentos em horários com eletricidade menos poluente, utilizando APIs de distribuidores de energia e identificando quais processos podem ser adiados.
101;100kg;de;Carbon Aware Computing anwenden;"Ziel des Carbon Aware Computing ist es, Anwendungsverarbeitungen in Zeitfenstern zu planen, in denen der Strom am kohlenstoffärmsten ist.
Dies ist in Nebenzeiten der Fall oder wenn die Wetterbedingungen die Erzeugung erneuerbarer Energien ermöglichen.
Um diese Informationen zu erhalten, kann man sich auf die von den Stromversorgern des Landes, in dem die Projektinfrastruktur gehostet wird, angebotenen APIs stützen.
Darüber hinaus ist es wichtig, gemeinsam mit dem Fachbereich zu identifizieren, welche Verarbeitungen verschoben werden können.";;Architekt;0;0;1;0;2;0;0;0;0;1;Carbon Aware Computing zielt darauf ab, Anwendungsverarbeitungen in Zeiten mit dem geringsten Kohlenstoffausstoß zu planen, indem man Informationen von Stromversorgern und die Möglichkeit zur Verschiebung von Verarbeitungen nutzt.
103;100kg;fr;Choisir un format de données adapté;Le type de donnée utilisé pour manipuler et stocker une donnée doit être choisi avec soin pour réduire le gaspillage de mémoire, la consommation en cycle processeur et l'espace de stockage, tout en augmentant les performances. Le choix du type de données peut être fondé sur l’analyse d’un échantillon représentatif. Par exemple, dans le cas du stockage d'un entier, connaître l'ordre de grandeur des données permet de déterminer s'il est possible d’utiliser un TINYINT (1 octet) ou un SMALLINT (2 octets), plutôt que d'utiliser par défaut un INT (4 octets) ou un BIGINT (8 octets).;;Architecte;0;1;0;1;3;0;1;1;0;0;Le choix du type de donnée est crucial pour optimiser la mémoire, la consommation de processeur et l'espace de stockage, tout en améliorant les performances, et doit être basé sur l'analyse d'échantillons représentatifs.
103;100kg;es;Elegir un formato de datos adecuado;El tipo de dato utilizado para manipular y almacenar un dato debe elegirse con cuidado para reducir el desperdicio de memoria, el consumo de ciclos de procesador y el espacio de almacenamiento, al tiempo que se aumentan las prestaciones. La elección del tipo de datos puede basarse en el análisis de una muestra representativa. Por ejemplo, en el caso de almacenar un entero, conocer el orden de magnitud de los datos permite determinar si es posible usar un TINYINT (1 byte) o un SMALLINT (2 bytes), en lugar de usar por defecto un INT (4 bytes) o un BIGINT (8 bytes).;;Arquitecto;0;1;0;1;3;0;1;1;0;0;La elección cuidadosa del tipo de dato es crucial para optimizar el uso de memoria y mejorar el rendimiento, y puede basarse en el análisis de la magnitud de los datos.
